directed_id,original_edge_id,nvdb_id,name,geometry,is_reverse
1381,5,1851721,Mjölnerbacken,"LINESTRING (17.935081877563153 59.378905056584195, 17.935264482940777 59.37894966637872, 17.93534999796787 59.37897041216459, 17.93546642615412 59.378990416923806, 17.935598688983077 59.37900800728323, 17.935729935110786 59.379016895198234, 17.93586062760895 59.379016531094756, 17.93598932027057 59.379009131090044, 17.936112892511225 59.37899689510174, 17.936223332226024 59.37897861079424, 17.936340061757637 59.37895832466651, 17.936428056594647 59.37893851491411)",true
1382,6,1851568,Rissneleden,"LINESTRING (17.936124184081933 59.38014760527937, 17.93613677784174 59.38015387499808)",true
1383,7,1851567,Rissneleden,"LINESTRING (17.93613677784174 59.38015387499808, 17.936206672139058 59.3801886718053, 17.93630769977015 59.38023722913103, 17.936403619741732 59.38028068965997, 17.9365222408178 59.38032923696113, 17.936627323251678 59.38036521246459, 17.93674808907975 59.38040475241963, 17.93689828594246 59.380445740952275, 17.9370644930554 59.38047778720455)",true
1384,8,1851720,Mjölnerbacken,"LINESTRING (17.936428056594647 59.37893851491411, 17.936446436657054 59.378934380807436, 17.936520821031845 59.37891948726277)",true
1385,10,1851719,Mjölnerbacken,"LINESTRING (17.936520821031845 59.37891948726277, 17.93654505552366 59.37891462821198, 17.936642938965345 59.378900625045006, 17.93674709568371 59.37889358825775, 17.936869258478072 59.37889336136125, 17.93704244302941 59.378898877032654)",true
1386,11,1851310,Rissneleden,"LINESTRING (17.9370644930554 59.38047778720455, 17.93699251007272 59.38061815850864)",true
1387,13,1851313,Rissneleden,"LINESTRING (17.9370644930554 59.38047778720455, 17.93721039368771 59.38050005590962, 17.93735408484549 59.380521008392144, 17.937446443848685 59.380531031379704, 17.93755514738935 59.38053781057953, 17.93766318205012 59.38054215163727, 17.937787009819917 59.38054298271899, 17.937942168234315 59.38054116673199, 17.937964485725946 59.38054086419893)",true
1388,14,1851312,Rissneleden,"LINESTRING (17.937964485725946 59.38054086419893, 17.938103194798533 59.38053898468595, 17.938156988596518 59.38053712810739)",true
1389,15,1851311,Rissneleden,"LINESTRING (17.938156988596518 59.38053712810739, 17.938286897069474 59.38053264315978, 17.938465894977565 59.38051875149875)",true
1390,16,1851322,Kvarnvägen,"LINESTRING (17.938454168260776 59.38119270842075, 17.93845717813267 59.3810165278326, 17.938463574599883 59.38083430433861, 17.93846416093528 59.38075450168363)",true
1391,17,1851716,Madenvägen,"LINESTRING (17.93955136709855 59.38099709181176, 17.93952440392219 59.38102719115896, 17.939485281140904 59.381060458082786, 17.939437220523484 59.38108732193659, 17.93938089231374 59.38110942098813, 17.939306347102807 59.38113043008399, 17.939219300737538 59.38114700341552, 17.939121769334356 59.38115801721131, 17.93901623622145 59.38116916638316, 17.938885537185126 59.38117850151082, 17.938454168260776 59.38119270842075)",true
1392,18,1851321,Kvarnvägen,"LINESTRING (17.93846416093528 59.38075450168363, 17.938464734641162 59.38067664833327)",true
1393,19,1851320,Kvarnvägen,"LINESTRING (17.938464734641162 59.38067664833327, 17.938465894977565 59.38051875149875)",true
1394,20,1851658,Rissneleden,"LINESTRING (17.938465894977565 59.38051875149875, 17.93866941024386 59.38046827389161, 17.93879736397236 59.38043011146047, 17.938921530702565 59.3803909290123, 17.938953636866387 59.380379139247275)",true
1395,21,1851657,Rissneleden,"LINESTRING (17.938953636866387 59.380379139247275, 17.939045312494944 59.38034547404077, 17.939166274033173 59.38029735084144, 17.939277537619237 59.38024746928702, 17.93938747919847 59.38019351092424, 17.939496967752365 59.380131682123896, 17.93960536735846 59.38006033484983, 17.939617679693182 59.38005080185374)",true
1396,22,1851724,Mjölnerbacken,"LINESTRING (17.93278058471137 59.37847386000104, 17.93289997822322 59.37847686209713, 17.93299069122316 59.37848626022609)",true
1397,23,1853930,Artillerivägen,"LINESTRING (17.940223410236936 59.37746248282231, 17.940066729742608 59.37770172326174)",true
1398,24,1854038,Artillerivägen,"LINESTRING (17.939950277383115 59.37848118726068, 17.939952921590056 59.378490062223754)",true
1399,25,1854039,Artillerivägen,"LINESTRING (17.940034527728045 59.37782358721846, 17.94001782953524 59.37788677461958, 17.93999211969589 59.377957946956236, 17.939970019713265 59.378026881284185, 17.939950052087198 59.37810478028889, 17.939938398624864 59.37818799111356, 17.93993307939322 59.378279272125276, 17.9399331418963 59.378371285425274, 17.93994626699553 59.378467721703316, 17.939950277383115 59.37848118726068)",true
1400,26,1854040,Artillerivägen,"LINESTRING (17.940066729742608 59.37770172326174, 17.940034527728045 59.37782358721846)",true
1401,27,1854171,Mässvägen,"LINESTRING (17.93278058471137 59.37847386000104, 17.932765186990576 59.37838675673795, 17.93281371262947 59.378205670872994, 17.932822853394143 59.3781846901079)",true
1402,28,1851717,Madenvägen,"LINESTRING (17.950332833956224 59.378886406161406, 17.94795665874463 59.37925302745265, 17.94581508196176 59.37958451596427, 17.945025525349372 59.379710750023044, 17.94390186766029 59.37987542610888, 17.942747964556574 59.380050704367726, 17.941976089769767 59.380162960909054, 17.941848388921457 59.38017798234483, 17.941706412740054 59.38019512292102, 17.94155561131764 59.380207771863944, 17.941405428076045 59.380212517137934, 17.941251902362897 59.38021486654575, 17.941099940561923 59.380216362783095, 17.940921150578763 59.380215552621024, 17.94078894781918 59.3802178518059, 17.940655663453438 59.38022860394456, 17.940510621151063 59.380247968958635, 17.940386521951023 59.38027001549109, 17.94028188707281 59.38029637642664, 17.940177582990316 59.38032818420257, 17.940092236196126 59.38036516254447, 17.940010198718856 59.38041269641373, 17.939945748227125 59.3804599504583, 17.9398970304214 59.380512151330954, 17.93985492689566 59.380567518799594, 17.939605039258634 59.38093721333283, 17.93955136709855 59.38099709181176)",true
1403,29,1851656,Rissneleden,"LINESTRING (17.939617679693182 59.38005080185374, 17.9396620263187 59.38001645559877, 17.939762531636415 59.379938151450425, 17.939805158992893 59.379895406234475)",true
1404,30,1851655,Rissneleden,"LINESTRING (17.939805158992893 59.379895406234475, 17.93981313602602 59.37988740600905)",true
1405,31,1851654,Rissneleden,"LINESTRING (17.93981313602602 59.37988740600905, 17.939882455695813 59.379817894889804, 17.940137321771232 59.379560284176094, 17.940232956872244 59.37946217689921, 17.94031140701954 59.37938993189744, 17.940415835269597 59.37932381333505, 17.940546481031223 59.37925865789178)",true
1406,32,1851612,Rissneleden,"LINESTRING (17.940546481031223 59.37925865789178, 17.94064704933911 59.37921792125653, 17.940743638700997 59.379181875028365, 17.94085938556511 59.37914498323274, 17.940978451934388 59.37911022695787, 17.941108311668597 59.37907748251757, 17.941254340133774 59.379047203700054, 17.941414576955232 59.379022984078105, 17.941562369641716 59.37900493972972, 17.941711310794375 59.37898795658113, 17.941865847522546 59.3789757981798, 17.9420298540613 59.37897029105778, 17.942219687594697 59.378968756675576)",true
1407,33,1851621,Rissneleden,"LINESTRING (17.941513678442075 59.37925694930353, 17.94186768753498 59.379198182617124, 17.942053045454273 59.37917466234733, 17.94228520010942 59.37915749898667)",true
1408,34,1851622,Rissneleden,"LINESTRING (17.94228520010942 59.37915749898667, 17.942252308669257 59.37909702090426, 17.942231094599848 59.37903554244146, 17.942219687594697 59.378968756675576)",true
1409,35,1851631,Rissneleden,"LINESTRING (17.942219687594697 59.378968756675576, 17.942538720978586 59.37898620441474, 17.942569412679557 59.378988314360406)",true
1410,36,1851620,Rissneleden,"LINESTRING (17.945923815355027 59.37903629544085, 17.944984436391426 59.379305797239105, 17.944489620452096 59.37942634928993, 17.944194213719403 59.379494151395576, 17.943951191074735 59.37955435405198, 17.943702652540264 59.37959665522213, 17.943510362911738 59.379622302218166, 17.94329518450595 59.37963481620125, 17.94312463208704 59.37960995678983, 17.94303224983292 59.37959498717471, 17.94291257497827 59.37956524086554, 17.942758157411543 59.37950689503075, 17.942580783816453 59.37941187484365, 17.942447175689136 59.37931727743657, 17.9423484255541 59.379234931622655, 17.94228520010942 59.37915749898667)",true
1411,37,1851630,Rissneleden,"LINESTRING (17.942569412679557 59.378988314360406, 17.942755674930474 59.379001121202734, 17.942989303669307 59.37901824014801, 17.943157041199765 59.37903118513761, 17.943345099265414 59.379044102463496, 17.94353643130627 59.37904989172727, 17.94371778107711 59.379049013978715, 17.94389721166498 59.379042455343395, 17.94408186727374 59.379025480709096, 17.94424897563859 59.37900903688019, 17.944390193042782 59.37898809159969, 17.94454765867255 59.37896199872147, 17.94469615102281 59.37892869502117, 17.94485064748621 59.37888848020858, 17.944995341181006 59.378844892314824, 17.945146128508114 59.37879603568606, 17.945301485891264 59.37873429777719, 17.945464284765865 59.37866293845188, 17.945623597443777 59.37858672445869, 17.9457601509842 59.37852282291558, 17.94589319668999 59.378462540905126, 17.94604905010956 59.378400260687236, 17.946193444112744 59.378342507516855, 17.946334968393305 59.37829024647987)",true
1412,40,1841182,Gamla Enköpingsvägen,"LINESTRING (17.947489828479252 59.381457412234546, 17.946639958397387 59.38169087214547)",true
1413,41,1841183,Gamla Enköpingsvägen,"LINESTRING (17.947976146763143 59.381316463668036, 17.947489828479252 59.381457412234546)",true
1414,42,1279701,Gamla Enköpingsvägen,"LINESTRING (17.950818706844366 59.380656172015115, 17.950733312532474 59.380669390982646, 17.950473575002945 59.38071637956764, 17.94995724853522 59.380827761383784, 17.949147648629094 59.38101495743377, 17.948647352781528 59.38113560412852, 17.948341852880137 59.38121482218528, 17.948076369656818 59.3812859729352, 17.947976146763143 59.381316463668036)",true
1415,43,1841184,Gamla Enköpingsvägen,"LINESTRING (17.951441917677755 59.38056104866021, 17.95112484754169 59.38061300269522, 17.950955920860462 59.380634923883015, 17.950818706844366 59.380656172015115)",true
1416,44,1228754,Gamla Enköpingsvägen,"LINESTRING (17.951512469282264 59.3810835424198, 17.951449921024544 59.38087808608863, 17.951441917677755 59.38056104866021)",true
1417,45,1841116,Gamla Enköpingsvägen,"LINESTRING (17.95444746797904 59.3805712493398, 17.954204091653175 59.380559700192336, 17.95381716390628 59.38054006288845, 17.953227371982774 59.38051863991869, 17.952854589006968 59.380503675501394, 17.95268796738273 59.38050106028636, 17.952484297803707 59.38050338141439, 17.952312116147837 59.38050629213351, 17.952168222735 59.38050904730875, 17.952020772505165 59.38051484819344, 17.951441917677755 59.38056104866021)",true
1418,46,1841117,Gamla Enköpingsvägen,"LINESTRING (17.954536434052343 59.38057298032365, 17.954464126167487 59.38057203101826, 17.95444746797904 59.3805712493398)",true
1419,47,1841118,Gamla Enköpingsvägen,"LINESTRING (17.95467456121667 59.380574792233745, 17.954536434052343 59.38057298032365)",true
1420,48,1841119,Gamla Enköpingsvägen,"LINESTRING (17.955661706824923 59.38052257463103, 17.955273892914317 59.3805601208483, 17.955034840305203 59.38056870242932, 17.954841893629627 59.38057221294709, 17.95467456121667 59.380574792233745)",true
1421,49,1853887,Valkyriavägen,"LINESTRING (17.946334968393305 59.37829024647987, 17.946178553730903 59.37817095396934, 17.94612790002137 59.37814450317428, 17.946056061922956 59.37812029230976, 17.945975212641308 59.37810628627062, 17.945876241874718 59.37810181028932, 17.945781887759793 59.37810325042523, 17.94566388796825 59.37811976384675, 17.945529235085534 59.37815258530143, 17.945386798990747 59.37818906896071, 17.94525575596416 59.378219660953995, 17.94512015516631 59.37824542255364, 17.94498895902548 59.37826430919269)",true
1422,50,1853889,Rissneleden,"LINESTRING (17.946334968393305 59.37829024647987, 17.94635814931351 59.378284631213766)",true
1423,51,1854037,Artillerivägen,"LINESTRING (17.939952921590056 59.378490062223754, 17.939975492486553 59.37856583467988, 17.94001081483806 59.378667647101004, 17.940058547551818 59.37878098699816, 17.940122361937988 59.37889598601555, 17.940186078000462 59.37898158564787, 17.94029572788101 59.37908634940885, 17.9404088644466 59.379168740646584, 17.940546481031223 59.37925865789178)",true
1424,52,1095079,Gräsvägen,"LINESTRING (17.955983983666755 59.38713190427906, 17.956039771873098 59.386993416384286, 17.956076046033306 59.38685719499432, 17.956090675362496 59.38670747331299, 17.9560775832476 59.38663422980225)",true
1425,53,1603261,Marieborgsgatan,"LINESTRING (17.948194111302495 59.386912479514415, 17.94820558538946 59.38691884263884, 17.948320672339445 59.38693516456872)",true
1426,54,1095080,Marieborgsgatan,"LINESTRING (17.946836958196545 59.38744065434017, 17.946855220286835 59.387441207594335, 17.94701818761356 59.38741130377532, 17.94749911864184 59.38728581894093, 17.947870881955936 59.38716129974772, 17.94828825785137 59.386987026906745, 17.948320672339445 59.38693516456872)",true
1427,55,1603219,Solvändan,"LINESTRING (17.949005286663017 59.387076773022784, 17.949396994213448 59.387349179050744)",true
1428,56,1603218,Gåsörtsvägen,"LINESTRING (17.949396994213448 59.387349179050744, 17.949761282620003 59.387222226545454, 17.950175185367613 59.387078002872414)",true
1429,57,1603135,Grönlingens väg,"LINESTRING (17.951376528582365 59.38760801048605, 17.951141860540133 59.387619378372456, 17.95092835451113 59.38764681883908, 17.950872464294594 59.38769100907027, 17.950829905590773 59.38774468316221, 17.950857863668936 59.38778826080975, 17.950906429525475 59.38783181238588, 17.951020985959456 59.3878456279637, 17.95112827534012 59.38784940898082, 17.95120536143861 59.38781904437507, 17.951290675587806 59.38776682861393, 17.951335020408266 59.387689750733664, 17.951376528582365 59.38760801048605)",true
1430,58,1603225,,"LINESTRING (17.955088044027445 59.38846252163491, 17.954948497026347 59.38841767264263, 17.95479890791433 59.38838797657909, 17.95458278512403 59.388345743054536)",true
1431,59,1603226,,"LINESTRING (17.95584127651951 59.38922647329352, 17.95566157877718 59.3890077241979, 17.955374037934558 59.388731528416656, 17.955088044027445 59.38846252163491)",true
1432,60,1846505,,"LINESTRING (17.95584127651951 59.38922647329352, 17.955328178267518 59.38924090692642, 17.954638401128932 59.38926376306678, 17.954406563923964 59.38927822656849, 17.954133363578624 59.38930664725354)",true
1433,61,1846609,,"LINESTRING (17.952903309772566 59.389527803092, 17.95301558852369 59.389530553092065, 17.953108386637698 59.38952766974269, 17.9532454803595 59.38951739417759, 17.953412072823927 59.38950095099695, 17.95360410820932 59.38948112771, 17.953803808533035 59.38945546043285, 17.953917307265176 59.3894343874753, 17.954017102041536 59.38940726288422, 17.954086288277733 59.389376796997254, 17.954133363578624 59.38930664725354)",true
1434,62,1846610,,"LINESTRING (17.954133363578624 59.38930664725354, 17.95399534897515 59.38929217062898, 17.953884887164893 59.38927426611644, 17.953772397088905 59.38924904804249, 17.95361070182259 59.389204160158, 17.953327391362134 59.38912412427247, 17.953214903310126 59.38910843068773, 17.953089300111596 59.38910518290082, 17.952927073009548 59.389114481931124, 17.952651370512314 59.38913641447615, 17.952560569169137 59.389153324142676, 17.952488002021475 59.38918057693871, 17.952439093690742 59.38921998202683, 17.952418025080352 59.38926087741191, 17.95241566320695 59.38931126961434, 17.952429228764036 59.389360070126955, 17.95245633075684 59.3894034871399, 17.95250686482475 59.38944571762072, 17.95257556711862 59.38947951233686, 17.95266672249705 59.38950451364485, 17.952759365693616 59.389518877897245, 17.95288097463676 59.38952681723107, 17.952903309772566 59.389527803092)",true
1435,63,1848499,,"LINESTRING (17.95458278512403 59.388345743054536, 17.954524786683336 59.3883709416388, 17.954419381690187 59.38840278556072, 17.954274657947128 59.388428151826616, 17.953766992945955 59.38850728932668, 17.95265968772644 59.38869880394393)",true
