edge_id,source,target,osm_id,highway,name,maxspeed,oneway,lanes,surface,refs,geometry,is_reverse,length_m,maxspeed_kmh,cost_s,from_cell,to_cell,lca_res
1722,587668899,587668901,46100850,living_street,,20.0,,,,"[587668899, 4382281928, 4382281926, 587668900, 587668901]","LINESTRING (17.9377563 59.378178000000005, 17.937765600000002 59.378070300000005, 17.9377845 59.3778529, 17.9377885 59.377806400000004, 17.937807900000003 59.3777491)",false,47.82579,20.0,8.608642,612639521737015295,612639521737015295,8
1723,4988668397,587668896,46100882,residential,Mjölnerbacken,30,no,,,"[4988668397, 587668914, 587668896]","LINESTRING (17.9363524 59.378680100000004, 17.9363408 59.3785858, 17.9362736 59.378133600000005)",false,60.932438,30.0,7.311893,612639521737015295,612639521737015295,8
1724,587668923,587668929,46100854,living_street,,20.0,,,paved,"[587668923, 587668924, 587668925, 587668929]","LINESTRING (17.9548089 59.376596500000005, 17.955115600000003 59.37669700000001, 17.9554589 59.376828200000006, 17.955499800000002 59.3770128)",false,65.62223,20.0,11.812002,612639521676197887,612639521676197887,8
1725,587668982,1664563586,1072298607,living_street,Lötsjövägen,20.0,,,asphalt,"[587668982, 587668983, 587668984, 587668985, 587668986, 587668987, 587668988, 587668989, 1664563586]","LINESTRING (17.970243200000002 59.374374200000005, 17.9704149 59.374385100000005, 17.9705222 59.374439800000005, 17.9705973 59.3745327, 17.9705866 59.3746202, 17.970425600000002 59.37475130000001, 17.9703076 59.374877000000005, 17.9702325 59.3750847, 17.9702372 59.3752227)",false,110.83955,20.0,19.951118,612639521707655167,612639521667809279,6
1726,280778852,1697301527,1041609556,residential,Rosengatan,30,no,2,asphalt,"[280778852, 1697301527]","LINESTRING (17.9712359 59.362187500000005, 17.971804300000002 59.362644700000004)",false,60.18253,30.0,7.221904,612639521709752319,612639521709752319,8
1727,280784411,9774672959,25747638,residential,Lysgränd,30,,,asphalt,"[280784411, 10311500383, 9774672959]","LINESTRING (17.9727375 59.361697500000005, 17.972724200000002 59.3616856, 17.972392900000003 59.3614059)",false,37.851044,30.0,4.542125,612639521709752319,612639521709752319,8
1728,587677377,429341139,46102012,service,,20.0,,,,"[587677377, 1636852943, 587677378, 429341139]","LINESTRING (17.9419714 59.3808908, 17.9418156 59.3806286, 17.9417174 59.380596800000006, 17.9415464 59.3803229)",false,69.01078,20.0,12.42194,612639521737015295,612639521737015295,8
1729,310085079,2501477273,80375587,residential,Sveavägen,30,yes,,asphalt,"[310085079, 9957035452, 2501477273]","LINESTRING (17.961129 59.369689, 17.9609637 59.369719200000006, 17.9608309 59.369743400000004)",false,17.939003,30.0,2.1526804,612639521705558015,612639521705558015,8
1730,443408915,13389807578,145132516,residential,Lekplatsvägen,30,,,asphalt,"[443408915, 10057311268, 1831426817, 11223054806, 13389807578]","LINESTRING (17.9683639 59.366815100000004, 17.968304200000002 59.366767100000004, 17.9682773 59.3667449, 17.967588000000003 59.3661669, 17.9675054 59.3660976)",false,93.442154,30.0,11.213058,612639521705558015,612639521709752319,7
1731,459614262,1594886486,38758996,residential,Tallbostigen,30,,,asphalt,"[459614262, 10086453791, 1594886486]","LINESTRING (17.9564729 59.36661530000001, 17.9560967 59.3664179, 17.9556748 59.36619640000001)",false,64.91885,30.0,7.790262,612639521770569727,612639521770569727,8
1733,738078761,738078676,60170724,residential,Brukshundsvägen,30,,,asphalt,"[738078761, 738078676]","LINESTRING (17.9745025 59.384123300000006, 17.974958700000002 59.383821600000005)",false,42.34209,30.0,5.0810504,612639521669906431,612639521669906431,8
1734,747150496,9919692306,1163416859,unclassified,Brogatan,30,,2,asphalt,"[747150496, 9919692306]","LINESTRING (17.977759900000002 59.3819694, 17.9768166 59.3820118)",false,53.62946,30.0,6.435535,612639521669906431,612639521669906431,8
1735,747150499,11188742853,1207539230,residential,Brotorps allé,30,yes,,asphalt,"[747150499, 11188742881, 11188742880, 11188742872, 11188742877, 11188742869, 11188742853]","LINESTRING (17.9795935 59.383560900000006, 17.979413400000002 59.3835836, 17.9793692 59.3835892, 17.9786377 59.3836814, 17.978525700000002 59.3836956, 17.9784858 59.383700600000004, 17.9783136 59.3837223)",false,74.66978,30.0,8.960374,612639521669906431,612639521669906431,8
1736,1353610024,938258073,80401300,residential,Vinthundsgatan,30,,,asphalt,"[1353610024, 938258046, 6313150070, 938258064, 13271186687, 938258073]","LINESTRING (17.9780839 59.3847067, 17.9782929 59.3846245, 17.9783776 59.384561700000006, 17.9784528 59.384471700000006, 17.978468200000002 59.3843091, 17.978475800000002 59.384228500000006)",false,61.37541,30.0,7.3650494,612639521722335231,612639521669906431,6
1737,5416692039,6001153066,80401300,residential,Vinthundsgatan,30,,,asphalt,"[5416692039, 938258070, 6001153066]","LINESTRING (17.976452000000002 59.382721000000004, 17.9764945 59.383356400000004, 17.9765179 59.3835143)",false,88.30186,30.0,10.596224,612639521669906431,612639521669906431,8
1738,13290563265,1017320879,378406279,tertiary,Tulegatan,40,yes,,asphalt,"[13290563265, 13290577359, 1017320879]","LINESTRING (17.9638907 59.3683531, 17.9629675 59.368650200000005, 17.962834100000002 59.3686931)",false,70.80102,40.0,6.372092,612639521705558015,612639521705558015,8
1739,2026646327,1105689912,192096979,residential,Grönlingens väg,30,,,asphalt,"[2026646327, 2026646286, 2026646307, 9790362575, 2026646199, 2026646206, 1105689912]","LINESTRING (17.951371400000003 59.387608900000004, 17.952219 59.3872647, 17.952524800000003 59.38708990000001, 17.952552100000002 59.3870707, 17.9527501 59.3869315, 17.953236200000003 59.386530300000004, 17.953681200000002 59.386242900000006)",false,202.28244,30.0,24.273893,612639521674100735,612639521674100735,8
1740,6794720655,1697889934,724518071,tertiary,Tulegatan,40,yes,1,asphalt,"[6794720655, 2611058090, 10057311206, 1128893867, 1686980430, 10057293584, 1697890036, 1697889934]","LINESTRING (17.9751519 59.3647074, 17.9739465 59.365094000000006, 17.9739013 59.3651094, 17.9738404 59.365130400000005, 17.9737486 59.365168700000005, 17.9736714 59.365208, 17.9736127 59.365242900000005, 17.9735787 59.365268300000004)",false,109.38473,40.0,9.844625,612639521709752319,612639521709752319,8
1741,661138883,1809818745,51826681,service,,20.0,,,,"[661138883, 1420895764, 1809818745]","LINESTRING (17.946957700000002 59.3771324, 17.946881700000002 59.377165600000005, 17.9465942 59.377283500000004)",false,26.57653,20.0,4.7837753,612639521676197887,612639521676197887,8
1742,664313114,9838726808,52134912,living_street,Skidbacken,20.0,,,,"[664313114, 9838726808]","LINESTRING (17.957914900000002 59.3762989, 17.957717300000002 59.376328900000004)",false,11.679072,20.0,2.102233,612639521667809279,612639521667809279,8
1743,747150463,747150469,283013619,residential,Brogatan,30,,,asphalt,"[747150463, 747150469]","LINESTRING (17.9764056 59.382040100000005, 17.9767131 59.382016500000006)",false,17.611208,30.0,2.113345,612639521669906431,612639521669906431,8
1744,1077575939,1077575942,1067832112,tertiary,Ursviksvägen,40,yes,,asphalt,"[1077575939, 1077575942]","LINESTRING (17.9724942 59.37734450000001, 17.9723212 59.377026900000004)",false,36.64974,40.0,3.2984762,612639521707655167,612639521707655167,8
1745,1599130060,1599112988,1102903941,unclassified,Östra Madenvägen,50,yes,,asphalt,"[1599130060, 1599113100, 1599112988]","LINESTRING (17.9543648 59.378637000000005, 17.9542346 59.378682700000006, 17.9541289 59.378725700000004)",false,16.617357,50.0,1.1964498,612639521676197887,612639521676197887,8
1746,1599113075,1599112996,146643946,unclassified,,40,,,asphalt,"[1599113075, 1599113048, 1599112996]","LINESTRING (17.9539431 59.379125200000004, 17.953888900000003 59.379149000000005, 17.9537882 59.37916370000001)",false,9.986051,40.0,0.8987445,612639521676197887,612639521676197887,8
1747,2189035661,1599130092,146643978,unclassified,Östra Madenvägen,50,yes,,asphalt,"[2189035661, 2189035657, 1599129980, 1599130065, 1599130021, 1599130092]","LINESTRING (17.9639582 59.37861100000001, 17.9626778 59.378663700000004, 17.9619822 59.3786265, 17.9611959 59.37867120000001, 17.960507500000002 59.378685600000004, 17.9602767 59.378690600000006)",false,209.28868,50.0,15.068786,612639521667809279,612639521667809279,8
1748,3373302534,1599130055,208632022,service,,20.0,,,asphalt,"[3373302534, 1599130086, 1599130055]","LINESTRING (17.959829300000003 59.3790904, 17.959621000000002 59.3791632, 17.958286700000002 59.3792526)",false,90.53029,20.0,16.295452,612639521667809279,612639521667809279,8
1749,1599180056,2203212641,146651464,secondary,,50,yes,2,asphalt,"[1599180056, 6003114370, 1599180126, 6003114369, 1599180322, 13320092959, 6003114367, 2203212641]","LINESTRING (17.935892900000002 59.382035, 17.9362315 59.38205000000001, 17.936467800000003 59.38205490000001, 17.936687000000003 59.382046700000004, 17.9369176 59.382027300000004, 17.937963200000002 59.381879700000006, 17.9382014 59.38179830000001, 17.93843 59.381666800000005)",false,155.54839,50.0,11.199483,612639521737015295,612639521737015295,8
1750,1636867654,1636867915,150814224,service,,20.0,,,,"[1636867654, 1636867941, 1636867823, 1636867813, 1636867702, 1636867734, 1636867915]","LINESTRING (17.9333192 59.3792429, 17.933283900000003 59.37932240000001, 17.933192700000003 59.3794058, 17.9330398 59.3795219, 17.932937900000002 59.379592900000006, 17.9326294 59.3795123, 17.931985700000002 59.3792965)",false,108.285645,20.0,19.491415,612639521737015295,612639521737015295,8
1751,1636867654,1636867873,150814239,service,,20.0,,,,"[1636867654, 1636867749, 1636867873]","LINESTRING (17.9333192 59.3792429, 17.933363800000002 59.37926530000001, 17.9335998 59.37938260000001)",false,22.223291,20.0,4.0001926,612639521737015295,612639521737015295,8
1752,1664537801,1664537723,153814977,service,,20.0,,,paved,"[1664537801, 8254871448, 8254871449, 8254871450, 8254871451, 8254871452, 8254871453, 8254871454, 8254871455, 8254871456, 8254871457, 8254871458, 8254871459, 1664537593, 9362941590, 1664537723]","LINESTRING (17.9753341 59.3750773, 17.975185 59.375089800000005, 17.9751504 59.3751012, 17.9751078 59.375110500000005, 17.9750488 59.375113600000006, 17.974991900000003 59.375114700000005, 17.974928900000002 59.375110500000005, 17.9748598 59.375089800000005, 17.974811000000003 59.3750525, 17.9747907 59.375026600000005, 17.974817100000003 59.374985200000005, 17.9748781 59.37493550000001, 17.975124 59.3745783, 17.975113200000003 59.3745367, 17.975055100000002 59.3744973, 17.975006800000003 59.3744645)",false,104.48216,20.0,18.806787,612639521707655167,612639521707655167,8
1753,1665508468,1665508360,153936901,service,,20.0,,,,"[1665508468, 1665508340, 1665508470, 1665508360]","LINESTRING (17.976314900000002 59.378641200000004, 17.9765993 59.3787942, 17.976754800000002 59.37890350000001, 17.976877400000003 59.378946000000006)",false,46.837296,20.0,8.430714,612639521669906431,612639521669906431,8
1754,1676582985,1676582981,155246066,residential,Kavaljersbacken,30,,,asphalt,"[1676582985, 1676582980, 1676583077, 1676583081, 1676583003, 1676582981]","LINESTRING (17.9795652 59.373591100000006, 17.978697 59.374646000000006, 17.9786594 59.3747526, 17.9787506 59.3749083, 17.9788602 59.3750713, 17.978941600000002 59.37519210000001)",false,190.66302,30.0,22.879562,612639521707655167,612639521707655167,8
1755,1676611010,1676583018,1206969902,service,,20.0,,,,"[1676611010, 1676583018]","LINESTRING (17.9763325 59.376631800000006, 17.9762345 59.376580700000005)",false,7.943448,20.0,1.4298205,612639521707655167,612639521707655167,8
1756,1664537705,5269795362,153814974,residential,Örsvängen,30,,,asphalt,"[1664537705, 5269795362]","LINESTRING (17.9756247 59.3741446, 17.9758712 59.373817200000005)",false,38.991203,30.0,4.678944,612639521707655167,612639521707655167,8
1757,7407450212,1676598442,155248201,residential,Mamsellstigen,30,,,asphalt,"[7407450212, 1676598442]","LINESTRING (17.974097800000003 59.376729000000005, 17.974141 59.376905)",false,19.722685,30.0,2.366722,612639521707655167,612639521707655167,8
1758,7006760545,1607524800,411759656,residential,Ryttmästarvägen,30.0,,,asphalt,"[7006760545, 10870332302, 13285966299, 5077053226, 5077053225, 10870332303, 6257545687, 13285966298, 1607524800]","LINESTRING (17.930789700000002 59.3763147, 17.9296958 59.3772693, 17.929667600000002 59.377326100000005, 17.929666100000002 59.3773897, 17.9296493 59.377421000000005, 17.929583100000002 59.3774323, 17.928877500000002 59.3774109, 17.9288281 59.3774099, 17.9287111 59.377415400000004)",false,193.54881,30.0,23.225859,612639521734918143,612639521734918143,8
1759,1676611010,1676611069,155249893,service,,20.0,,,,"[1676611010, 1676611069]","LINESTRING (17.9763325 59.376631800000006, 17.9759783 59.3768067)",false,27.941511,20.0,5.0294724,612639521707655167,612639521707655167,8
1760,1685607116,1685606943,156291842,service,Dimslöjan,20.0,,,asphalt,"[1685607116, 10132183441, 1685606867, 10132183440, 10132183439, 1685607098, 1685606869, 1685606888, 1685606908, 1685606943]","LINESTRING (17.9751096 59.370422600000005, 17.9750665 59.370420900000006, 17.9746808 59.370455500000006, 17.9745376 59.37046840000001, 17.974436400000002 59.37046050000001, 17.9743839 59.3704565, 17.9742479 59.3704164, 17.974142500000003 59.37033890000001, 17.9740782 59.370232400000006, 17.9740161 59.3700181)",false,97.54508,20.0,17.558113,612639521697169407,612639521705558015,7
1761,1687124123,1687124081,156460627,service,,20.0,,,,"[1687124123, 1687124081]","LINESTRING (17.981374900000002 59.378125100000005, 17.978143600000003 59.37850950000001)",false,187.94276,20.0,33.829697,612639521726529535,612639521669906431,6
1762,1696570215,1696570245,157434386,service,,20.0,,,paving_stones,"[1696570215, 1836661783, 1696570245]","LINESTRING (17.966452 59.362796900000006, 17.966364300000002 59.362727500000005, 17.966311700000002 59.362686000000004)",false,14.672103,20.0,2.6409786,612639521709752319,612639521709752319,8
1763,1687041414,1698508249,729199001,residential,Bergdalen,30,,,asphalt,"[1687041414, 11161952279, 1698508249]","LINESTRING (17.978708700000002 59.3683313, 17.9784425 59.3684146, 17.9781814 59.3684565)",false,33.20808,30.0,3.9849696,612639521697169407,612639521697169407,8
1764,6186030750,1832074938,172286154,service,,20.0,,,asphalt,"[6186030750, 4300891383, 1832074938]","LINESTRING (17.969809 59.356501900000005, 17.970005 59.3565034, 17.9704497 59.3565138)",false,36.339737,20.0,6.5411525,612639521078509567,612639521078509567,8
1765,2026646261,2026646204,1274411124,residential,Ursviks allé,30,,,,"[2026646261, 2026646204]","LINESTRING (17.942875100000002 59.3846666, 17.944356600000003 59.384342800000006)",false,91.295105,30.0,10.955413,612639521672003583,612639521672003583,8
1766,2026646217,2026646332,828566352,secondary,Enköpingsvägen,60,yes,2,asphalt,"[2026646217, 2026646332]","LINESTRING (17.9451419 59.381329300000004, 17.9449918 59.381348100000004)",false,8.754027,60.0,0.5252416,612639521672003583,612639521672003583,8
1767,2026646261,2026646191,1274411120,residential,Ladugårdsgatan,30,,,asphalt,"[2026646261, 4741999269, 12393647960, 2026646191]","LINESTRING (17.942875100000002 59.3846666, 17.942675100000002 59.3844512, 17.9424603 59.384169400000005, 17.9422392 59.38386010000001)",false,96.70788,30.0,11.604945,612639521672003583,612639521672003583,8
1768,1762096610,6204053727,200147738,tertiary,Landsvägen,30,yes,1,asphalt,"[1762096610, 6204053727]","LINESTRING (17.9635021 59.3610923, 17.963427900000003 59.361113200000005)",false,4.8042455,30.0,0.5765095,612639521086898175,612639521086898175,8
1769,2026646258,4742035288,481268922,residential,Ursviks allé,30,yes,,,"[2026646258, 2434308905, 4742035288]","LINESTRING (17.9458378 59.384019800000004, 17.9459951 59.3839285, 17.946265200000003 59.3838737)",false,29.97086,30.0,3.5965033,612639521672003583,612639521672003583,8
1770,2462950642,2462950635,1160675770,tertiary,,50,,,asphalt,"[2462950642, 2462950635]","LINESTRING (17.9706268 59.3766322, 17.9705559 59.376606900000006)",false,4.9032435,50.0,0.35303354,612639521667809279,612639521667809279,8
1771,2507156914,6204054263,297148062,residential,Cirkusgränd,30,yes,,asphalt,"[2507156914, 4040994110, 2507156916, 6204054263]","LINESTRING (17.975125300000002 59.35815410000001, 17.975252 59.3581859, 17.9753602 59.3582143, 17.9755004 59.358304800000006)",false,27.722998,30.0,3.3267598,612639521078509567,612639521078509567,8
1772,6771665999,2507156918,662718250,residential,Cirkusgränd,30,,,asphalt,"[6771665999, 2507156918]","LINESTRING (17.9760797 59.358636800000006, 17.9761597 59.3586826)",false,6.8184133,30.0,0.8182096,612639521078509567,612639521078509567,8
1773,2663253991,8458232841,43471641,residential,Humblegatan,30,,,asphalt,"[2663253991, 2663253972, 2663253967, 2663253975, 2663253974, 3818190284, 10086523279, 7708040488, 8458232841]","LINESTRING (17.9694565 59.358031000000004, 17.9693626 59.3580583, 17.9693048 59.358079100000005, 17.969248500000003 59.3581147, 17.968780600000002 59.3584711, 17.9686516 59.358572300000006, 17.9680921 59.3590153, 17.9676036 59.359402, 17.9664973 59.360282600000005)",false,302.31448,30.0,36.27774,612639521078509567,612639521709752319,5
