id_a,id_b,dtw_distance,max_dtw_distance,min_dtw_distance,bearing_diff,overlap_pct,match_type
193,1961,9.659312184266213,15.5955864864721,6.663361625208728,5.645009675375377,100.0,UNIDIRECTIONAL_PARTIAL
193,1859,24.38726181079879,27.45123635476986,21.32328726682772,9.665066767152808,59.647009928678564,UNIDIRECTIONAL_PARTIAL
196,64,19.204330565706833,50.08591360719058,0.052509095875273144,8.845877605967303,57.701914808877916,CONFLICT
199,939,1.7384082360581763,3.0241430724527296,1.0736206876792178,0.06937266468116832,100.0,1:1_SYMMETRIC
202,909,2.318334802660963,4.471902499067417,0.058217788386928905,5.712394871317713,100.0,1:1_SYMMETRIC
203,55,3.6490310190171718,9.287973248654668,0.14872581286441577,9.076229037520108,100.0,1:N_SPLIT
203,731,19.39712794666858,27.923436590365096,10.870819302972064,8.36924750666094,84.79888388914574,1:N_SPLIT
206,417,1.8635519161614955,3.8666096445189497,0.006626090601854827,0.863610421383953,100.0,1:1_SYMMETRIC
208,1961,5.29910822569124,6.663361625208728,3.9348548261737513,10.899713203754004,100.0,1:1_SYMMETRIC
209,1686,1.8540155072261657,3.3204017628791944,0.967980779112089,6.236124642520963,100.0,1:1_SYMMETRIC
221,1436,15.551084353680055,30.265364173425393,0.8368045339347168,6.938683141063507,53.98587084171827,CONFLICT
224,427,1.0267549977800368,1.179716802908059,0.8737931926520148,0.15198237128265646,86.24754009974659,1:N_SPLIT
224,425,16.34229989154986,28.806359792221905,3.878239990877818,0.7720296222412912,84.6549259441183,UNIDIRECTIONAL_PARTIAL
225,402,1.7159494698486835,3.878239990877818,0.16497206944820844,1.1888555039350877,100.0,1:1_SYMMETRIC
228,2508,1.1077121567121493,1.6118238068556652,0.7053978409284699,1.073820521182597,57.74159131635965,CONFLICT
232,1903,4.71260035751053,5.4744921801370365,3.661339066630841,4.028647544449257,100.0,1:N_SPLIT
232,1902,5.80286608669628,6.348009424702244,5.4744921801370365,0.1618311888527728,100.0,1:N_SPLIT
232,663,13.32200806790334,36.526289119528464,0.8515084064761007,19.920907535281287,72.9959084868158,UNIDIRECTIONAL_PARTIAL
239,955,2.202730757083986,4.046161051426127,0.4029078413013317,2.092226188946654,100.0,1:1_SYMMETRIC
241,2025,17.4218568182342,26.646291646856188,8.197421989612215,24.91014817947155,89.19469039019707,CONFLICT
243,1150,5.939992320768261,6.616368665368513,5.601779758972657,2.179051958433206,100.0,1:1_SYMMETRIC
244,469,5.161868423487306,5.430799687208262,4.89293715976635,1.6405250073299271,64.80994352156215,1:1_SYMMETRIC
256,156,6.707788599969745,7.274962400118549,6.204046535622148,0.4478155452044916,100.0,1:1_SYMMETRIC
261,895,1.0058203241175994,2.5806591698948957,0.1110947173061182,5.926372318935989,100.0,1:N_SPLIT
261,894,5.661634387279219,17.21043943355471,0.7955447783397714,5.926372318935989,100.0,UNIDIRECTIONAL_PARTIAL
270,339,0.20782600386885844,0.4548309718791687,0.030168505144916827,0.6957462539840549,55.47204132495702,1:1_SYMMETRIC
271,647,3.2096230753165034,5.217860633582697,1.4146890815794515,5.552510668449941,100.0,1:1_SYMMETRIC
272,1129,0.9479891789151558,1.3833283516913377,0.6376185605830298,0.09325399557536684,100.0,1:1_SYMMETRIC
273,1661,1.1750261505462272,2.4520993933494473,0.024318315846613984,0.0026736598045431492,100.0,1:1_SYMMETRIC
275,1423,7.836552467230503,20.393805695914683,0.10552311873596734,16.59158974152149,94.57451397297825,1:N_SPLIT
275,1398,11.451846775507256,11.55196145923091,11.351732091783601,5.016192217304592,100.0,1:N_SPLIT
277,45,0.959598343447963,3.525708380163253,0.12754138989062447,0.780484618868627,100.0,1:N_SPLIT
277,46,4.378643168203034,12.386840615311959,1.4615268183445156,1.659882978129076,100.0,UNIDIRECTIONAL_PARTIAL
277,47,22.613862564703087,32.84088451409421,12.386840615311959,1.3122531445235381,61.576299837325486,UNIDIRECTIONAL_PARTIAL
279,177,2.7305952227087613,9.028141802838284,0.871070735666583,2.3727195559644656,100.0,1:1_SYMMETRIC
280,2394,2.613979049250612,3.0999344359298227,1.7242685227431265,0.008133048228785356,100.0,1:1_SYMMETRIC
281,300,0.714213881693467,4.254864000285179,0.04964765798605908,7.381751652302796,54.674043166370524,1:1_SYMMETRIC
282,288,3.949568514944062,4.018137651637923,3.8917676134000154,8.228447735067675,100.0,1:1_SYMMETRIC
283,654,1.6890841691399263,1.7073353073021187,1.6708330309777337,0.8254320673403299,100.0,1:N_SPLIT
283,655,2.028240561967439,2.690299532919146,1.6057434973882712,0.7148007390900375,100.0,1:N_SPLIT
286,1107,0.7140102179722877,1.147635058895191,0.004073347072375103,0.2547061247636293,100.0,1:1_SYMMETRIC
287,379,0.8544390354835687,2.181589428261902,0.02239870999167103,0.9055106644684088,100.0,1:N_SPLIT
287,392,3.0909393072529237,9.066707411213779,0.02239870999167103,2.0303475323880775,100.0,UNIDIRECTIONAL_PARTIAL
287,378,12.746828155654798,23.312066883047695,2.181589428261902,1.1335025358222879,100.0,UNIDIRECTIONAL_PARTIAL
287,393,21.998365548719963,34.93002368622615,9.066707411213779,0.6668344793475285,51.64832142742013,UNIDIRECTIONAL_PARTIAL
288,621,0.3973901771512902,0.5491129048827655,0.10644909988797624,0.9308037100921638,100.0,1:N_SPLIT
288,622,1.754241360447178,4.994613545900897,0.10644909988797624,1.0669514403639369,100.0,1:N_SPLIT
288,384,15.585960384907384,26.17730722391387,4.994613545900897,0.2697995196273837,94.40953592329556,UNIDIRECTIONAL_PARTIAL
292,737,0.05616807362021168,0.06129752014648724,0.04607092999453334,1.1159337813891739,100.0,1:N_SPLIT
292,727,0.06641480764249746,0.094424719976519,0.04607092999453334,4.501282629988282,100.0,1:N_SPLIT
292,736,0.09032510814422293,0.1195144455688314,0.06113577071961444,1.1143113413045285,100.0,1:N_SPLIT
292,729,23.414089731518818,46.73375474306112,0.094424719976519,4.5008355126124115,53.4182835870597,UNIDIRECTIONAL_PARTIAL
294,1071,1.3174314875669642,1.8777258501712528,0.9660760659547225,0.6454428177126488,100.0,1:1_SYMMETRIC
295,2493,0.6540887091306565,1.3644756907093334,0.13008452162379144,1.9642861283245452,100.0,1:1_SYMMETRIC
